entry_date,exit_date,ticker,trade_type,entry_price,exit_price,strike,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2021-09-21,2021-11-26,NDA-FI.HE,stock,7.35,7.65,,835.0,113.7129,34.89,4.18,48,2.41,trailing_stop
2021-09-27,2021-11-23,CRM,stock,279.33,288.18,,835.0,2.9902,26.47,3.17,41,2.39,trailing_stop
2021-09-29,2021-11-26,XOP,stock,87.16,87.16,,848.0,9.7304,-0.0,-0.0,41,1.91,trailing_stop
2021-10-18,2021-11-26,MC.PA,stock,608.5,635.14,,796.0,1.3077,34.84,4.38,29,2.29,trailing_stop
2021-10-18,2022-01-04,BAC,option_us,4.2,4.37,39.31,1114.0,2.65,44.17,3.97,54,0.17,dte_exit
2021-10-18,2022-01-04,O,option_us,4.53,7.45,50.83,1114.0,2.46,717.66,64.42,54,0.64,dte_exit
2021-10-19,2021-11-17,GS,stock,371.6,352.94,,796.0,2.1414,-39.97,-5.02,21,0.39,trailing_stop
2021-10-22,2021-11-04,PHIA.AS,stock,35.02,35.02,,806.0,23.0012,-0.0,-0.0,9,0.22,trailing_stop
2021-11-02,2021-11-22,ABBV,stock,98.69,98.69,,760.0,7.6994,-0.0,-0.0,14,0.62,trailing_stop
2021-11-04,2021-11-26,6758.T,stock,2712.52,2712.52,,760.0,0.2801,-0.0,-0.0,15,0.62,trailing_stop
2021-11-17,2021-11-30,9984.T,stock,1750.03,1486.04,,756.0,0.4319,-114.02,-15.08,8,0.0,emergency_stop
2021-11-19,2021-12-03,HD,stock,364.84,364.84,,771.0,2.1129,-0.0,-0.0,9,0.27,trailing_stop
2021-11-22,2022-01-19,AAPL,stock,158.37,165.44,,771.0,4.8676,34.45,4.47,39,3.7,trailing_stop
2021-11-23,2021-12-03,JD,stock,81.94,69.58,,774.0,9.4403,-116.69,-15.09,7,0.0,emergency_stop
2021-11-26,2021-12-16,TEL2-B.ST,stock,92.97,89.44,,781.0,8.3955,-29.57,-3.79,14,0.39,trailing_stop
2021-11-26,2022-01-24,ABBV,stock,100.71,111.92,,781.0,7.7498,86.85,11.13,39,6.11,trailing_stop
2021-11-26,2022-03-07,KPN.AS,stock,2.21,2.44,,781.0,352.6566,81.41,10.43,71,5.17,trailing_stop
2021-11-30,2022-01-21,PFE,stock,41.93,42.17,,769.0,18.3415,4.29,0.56,36,2.7,trailing_stop
2021-12-02,2022-03-15,BHP.AX,stock,26.28,32.38,,769.0,29.2613,178.52,23.21,69,8.45,trailing_stop
2021-12-07,2022-01-03,TLT,stock,130.78,125.15,,757.0,5.7914,-32.61,-4.3,18,0.0,trailing_stop
2021-12-09,2022-01-10,AVGO,stock,53.66,56.66,,757.0,14.1142,42.25,5.58,21,3.28,trailing_stop
2021-12-16,2021-12-31,JNJ,stock,151.67,151.67,,754.0,4.9743,-0.0,-0.0,10,0.15,trailing_stop
2021-12-31,2022-01-14,WBC.AX,stock,17.28,17.28,,754.0,43.6517,-0.0,-0.0,9,0.64,trailing_stop
2022-01-05,2022-01-19,BAC,stock,43.28,41.74,,827.0,19.1157,-29.47,-3.56,9,0.49,trailing_stop
2022-01-05,2022-01-21,BAS.DE,stock,50.62,50.62,,827.0,16.3451,-0.0,-0.0,12,0.99,trailing_stop
2022-01-05,2022-04-05,SLB,option_us,3.93,8.19,29.02,1158.0,2.95,1253.17,108.19,62,2.13,dte_exit
2022-01-10,2022-01-24,RIO,stock,52.03,51.99,,832.0,15.9847,-0.51,-0.06,9,2.16,trailing_stop
2022-01-14,2022-02-07,UNG,stock,55.9,61.38,,832.0,14.878,81.57,9.81,15,3.04,trailing_stop
2022-03-22,2022-04-04,ZURN.SW,stock,364.05,364.05,,875.0,2.4044,-0.0,-0.0,9,0.48,trailing_stop
2022-03-22,2022-04-04,SCHW,stock,85.43,81.08,,875.0,10.2464,-44.6,-5.1,9,0.23,trailing_stop
2022-03-22,2022-04-21,ROG.SW,stock,318.35,318.35,,875.0,2.7496,-0.0,-0.0,20,1.95,trailing_stop
2022-03-22,2022-05-09,NOVN.SW,stock,65.99,68.25,,875.0,13.2652,30.06,3.43,32,2.16,trailing_stop
2022-03-23,2022-04-05,NVDA,stock,26.1,26.1,,875.0,33.5317,-0.0,-0.0,9,0.92,trailing_stop
2022-03-23,2022-04-29,BMY,stock,60.16,62.64,,875.0,14.5491,35.99,4.11,26,3.03,trailing_stop
2022-03-24,2022-04-06,DE,stock,408.13,387.34,,875.0,2.1447,-44.6,-5.1,9,0.16,trailing_stop
2022-03-24,2022-04-07,8306.T,stock,688.94,653.84,,875.0,1.2706,-44.6,-5.1,10,0.08,trailing_stop
2022-03-24,2022-04-11,TSLA,stock,336.91,336.91,,875.0,2.5981,-0.0,-0.0,12,1.35,trailing_stop
2022-04-04,2022-04-22,AEP,stock,87.15,87.15,,871.0,9.9928,-0.0,-0.0,13,1.1,trailing_stop
2022-04-04,2022-04-25,NESTE.HE,stock,37.41,37.41,,871.0,23.2768,-0.0,-0.0,13,0.53,trailing_stop
2022-04-05,2022-04-20,ERIC-B.ST,stock,77.71,74.19,,996.0,12.8198,-45.12,-4.53,9,0.55,trailing_stop
2022-04-05,2022-05-02,TELIA.ST,stock,29.4,30.4,,996.0,33.8807,33.78,3.39,17,3.62,trailing_stop
2022-04-06,2022-06-10,KPN.AS,stock,2.74,2.82,,992.0,361.3771,27.39,2.76,45,2.24,trailing_stop
2022-04-07,2022-06-13,IBE.MC,stock,9.02,8.56,,987.0,109.4964,-50.3,-5.1,45,1.42,trailing_stop
2022-04-11,2022-06-14,SAN.PA,stock,88.48,83.97,,987.0,11.1581,-50.3,-5.1,44,1.0,trailing_stop
2022-04-21,2022-05-04,TGT,stock,220.27,209.05,,983.0,4.4615,-50.07,-5.1,9,0.0,trailing_stop
2022-04-22,2022-05-06,BAMI.MI,stock,2.25,2.14,,983.0,436.1162,-50.07,-5.1,10,0.12,trailing_stop
2022-04-22,2022-05-06,SOYB,stock,29.07,27.78,,983.0,33.8077,-43.68,-4.44,10,0.0,trailing_stop
2022-07-21,2022-08-03,INTC,stock,38.2,36.25,,971.0,25.4229,-49.47,-5.1,9,0.0,trailing_stop
2022-07-21,2022-08-22,VOLV-B.ST,stock,144.89,144.89,,971.0,6.7019,-0.0,-0.0,22,0.81,trailing_stop
2022-07-21,2022-08-24,CRH,stock,33.1,34.61,,971.0,29.3328,44.18,4.55,24,2.3,trailing_stop
2022-07-21,2022-08-29,NDA-FI.HE,stock,7.26,7.26,,971.0,133.7464,-0.0,-0.0,27,1.09,trailing_stop
2022-07-22,2022-08-05,7267.T,stock,1011.07,962.34,,971.0,0.9604,-46.8,-4.82,10,0.0,trailing_stop
2022-07-22,2022-08-08,NVDA,stock,17.88,17.88,,971.0,54.302,-0.0,-0.0,11,0.83,trailing_stop
2022-07-22,2022-08-19,HYG,stock,62.3,62.3,,971.0,15.5876,-0.0,-0.0,20,1.17,trailing_stop
2022-07-22,2022-09-01,GS,stock,297.87,297.87,,971.0,3.26,-0.0,-0.0,29,1.48,trailing_stop
2022-07-22,2022-10-04,NFLX,option_us,3.97,3.55,21.13,1359.0,3.42,-144.41,-10.62,51,0.22,dte_exit
2022-07-25,2022-08-09,ASML,stock,517.99,517.99,,971.0,1.8746,-0.0,-0.0,11,1.27,trailing_stop
2022-08-04,2022-08-23,LMT,stock,390.22,390.22,,966.0,2.4758,-0.0,-0.0,13,0.5,trailing_stop
2022-08-09,2022-08-22,XBI,stock,91.65,86.98,,961.0,10.49,-48.98,-5.09,9,0.4,trailing_stop
2022-08-12,2022-08-25,BARC.L,stock,169.85,163.02,,961.0,5.6603,-38.64,-4.02,9,0.16,trailing_stop
2022-08-12,2022-08-26,DIS,stock,116.38,112.34,,961.0,8.2611,-33.35,-3.47,10,0.82,trailing_stop
2022-08-23,2022-09-05,ELISA.HE,stock,48.13,45.72,,957.0,19.8744,-47.77,-4.99,9,0.0,trailing_stop
2022-08-23,2022-09-06,OXY,stock,66.82,63.41,,957.0,14.3155,-48.73,-5.1,9,0.67,trailing_stop
2022-08-25,2022-11-01,HAL,option_us,3.81,6.42,28.01,1340.0,3.52,916.12,68.37,47,0.74,dte_exit
2022-08-26,2022-09-08,WDS.AX,stock,26.13,24.79,,954.0,36.505,-48.59,-5.1,9,0.29,trailing_stop
2022-08-29,2022-09-16,PDD,stock,65.11,65.1,,954.0,14.6491,-0.0,-0.0,13,0.92,trailing_stop
2022-08-31,2022-09-16,CORN,stock,26.71,26.71,,954.0,35.7112,-0.0,-0.0,11,0.73,trailing_stop
2022-09-13,2022-12-06,CBK.DE,option_eu,1.07,0.56,6.91,1315.0,12.28,-621.48,-47.26,60,0.06,dte_exit
2022-09-14,2022-09-27,BBVA.MC,stock,3.91,3.71,,939.0,240.4765,-47.85,-5.1,9,0.46,trailing_stop
2022-09-14,2022-09-27,ISP.MI,stock,1.41,1.34,,939.0,665.1416,-47.85,-5.1,9,0.45,trailing_stop
2022-09-14,2022-09-28,BAMI.MI,stock,2.0,2.0,,939.0,469.2403,-0.0,-0.0,10,1.05,trailing_stop
2022-09-14,2022-09-28,LLOY.L,stock,46.32,45.36,,939.0,20.2768,-19.38,-2.06,9,1.21,trailing_stop
2022-09-14,2022-12-06,KBC.BR,option_eu,4.94,7.09,40.37,1315.0,2.66,571.46,43.46,59,0.43,dte_exit
2022-11-01,2022-11-03,TNA,stock,38.13,32.38,,1005.0,26.3521,-151.59,-15.08,2,0.0,emergency_stop
2022-11-01,2022-11-03,SPXL,stock,65.94,55.99,,1005.0,15.2393,-151.59,-15.08,2,0.0,emergency_stop
2022-11-01,2022-11-14,TMUS,stock,147.24,139.74,,1005.0,6.8246,-51.2,-5.09,9,0.0,trailing_stop
2022-11-01,2022-11-14,SCHW,stock,76.27,72.38,,1005.0,13.1759,-51.2,-5.1,9,0.0,trailing_stop
2022-11-01,2022-11-17,AAPL,stock,152.53,144.76,,1005.0,6.588,-51.2,-5.1,12,0.0,trailing_stop
2022-11-01,2022-11-30,INTC,stock,27.43,27.43,,1005.0,36.6363,-0.0,-0.0,20,0.95,trailing_stop
2022-11-01,2023-01-20,ETN,stock,144.9,144.9,,1005.0,6.9349,-0.0,-0.0,54,1.82,trailing_stop
2022-11-01,2023-07-25,RTX,stock,88.37,83.87,,1005.0,11.3707,-51.2,-5.1,181,1.88,trailing_stop
2022-11-03,2022-11-16,SOYB,stock,27.28,27.28,,975.0,35.7281,-0.0,-0.0,9,0.54,trailing_stop
2022-11-10,2022-11-28,WELL,stock,62.76,62.76,,975.0,15.5283,-0.0,-0.0,11,0.74,trailing_stop
2022-11-14,2022-12-15,EWG,stock,23.12,23.12,,964.0,41.7141,-0.0,-0.0,22,0.85,trailing_stop
2022-11-14,2022-12-16,ASML,stock,559.08,559.08,,964.0,1.7248,-0.0,-0.0,23,1.13,trailing_stop
2022-11-16,2023-02-08,JD,stock,49.75,51.79,,964.0,19.3848,39.7,4.12,56,2.02,trailing_stop
2022-11-17,2023-02-03,BABA,stock,72.25,101.1,,959.0,13.2764,383.05,39.93,52,5.41,trailing_stop
2022-12-01,2022-12-28,PDD,stock,79.32,79.32,,959.0,12.0929,-0.0,-0.0,18,1.16,trailing_stop
2022-12-01,2023-01-10,NOVO-B.CO,stock,420.7,438.96,,959.0,2.28,41.64,4.34,27,2.31,trailing_stop
2022-12-06,2022-12-19,USB,stock,37.73,35.8,,954.0,25.2927,-48.62,-5.1,9,0.14,trailing_stop
2022-12-06,2023-03-07,BIDU,option_us,22.78,32.83,112.87,1336.0,0.59,589.24,44.11,61,1.2,dte_exit
2022-12-15,2023-03-10,KBC.BR,stock,47.42,55.86,,954.0,20.1244,169.95,17.81,60,5.56,trailing_stop
2022-12-23,2023-01-09,DBA,stock,17.88,17.56,,949.0,53.1042,-17.01,-1.79,9,0.28,trailing_stop
2022-12-23,2023-03-07,CAT,option_us,18.99,23.26,213.38,1329.0,0.7,298.98,22.5,48,1.14,dte_exit
2023-01-13,2023-02-03,DBB,stock,18.49,18.49,,952.0,51.4722,-0.0,-0.0,14,1.18,trailing_stop
2023-01-13,2023-04-04,AI.PA,option_eu,11.03,15.43,117.54,1333.0,1.21,532.3,39.95,57,0.4,dte_exit
2023-01-17,2023-01-30,ASML,stock,633.31,633.31,,952.0,1.5029,-0.0,-0.0,9,0.86,trailing_stop
2023-01-20,2023-02-06,EMB,stock,75.08,75.08,,952.0,12.6773,-0.0,-0.0,11,0.72,trailing_stop
2023-01-30,2023-04-04,IFX.DE,option_eu,3.32,4.73,31.22,1333.0,4.02,568.24,42.64,46,0.77,dte_exit
2023-02-03,2023-02-16,TQQQ,stock,12.13,12.13,,990.0,81.5976,-0.0,-0.0,9,0.4,trailing_stop
2023-02-03,2023-02-16,AMD,stock,86.75,82.33,,990.0,11.4138,-50.45,-5.09,9,0.0,trailing_stop
2023-02-06,2023-02-21,SAN.MC,stock,3.08,3.08,,990.0,321.1068,-0.0,-0.0,11,0.59,trailing_stop
2023-02-08,2023-03-14,7267.T,stock,959.72,1015.16,,994.0,1.0358,57.42,5.78,23,4.46,trailing_stop
2023-02-20,2023-03-14,TEF.MC,stock,3.02,3.02,,989.0,327.7157,-0.0,-0.0,16,1.34,trailing_stop
2023-02-21,2023-03-10,AIR.PA,stock,116.31,116.31,,989.0,8.5031,-0.0,-0.0,13,0.33,trailing_stop
2023-02-21,2023-06-14,KPN.AS,stock,2.85,2.76,,989.0,346.5558,-32.72,-3.31,78,1.54,trailing_stop
2023-03-07,2023-03-20,UNG,stock,34.79,29.55,,1078.0,30.9775,-162.59,-15.08,9,0.0,emergency_stop
2023-03-08,2023-04-06,4063.T,stock,3799.19,3763.49,,1078.0,0.2837,-10.13,-0.94,20,2.42,trailing_stop
2023-03-31,2023-04-13,6861.T,stock,63356.7,60128.68,,1084.0,0.0171,-55.25,-5.1,9,0.0,trailing_stop
2023-03-31,2023-04-17,LSEG.L,stock,7840.73,7840.72,,1084.0,0.1383,-0.0,-0.0,9,0.56,trailing_stop
2023-03-31,2023-05-10,ABI.BR,stock,57.6,54.85,,1084.0,18.8247,-51.79,-4.78,25,0.31,trailing_stop
2023-04-03,2023-04-18,ERIC-B.ST,stock,54.8,54.8,,1084.0,19.787,-0.0,-0.0,9,0.6,trailing_stop
2023-04-04,2023-07-06,EWJ,stock,53.89,56.44,,1194.0,22.1616,56.51,4.73,63,4.3,trailing_stop
2023-04-04,2023-06-06,ADS.DE,option_eu,18.0,10.99,152.7,1672.0,0.93,-651.38,-38.95,42,0.09,dte_exit
2023-04-04,2023-06-06,HYG,option_us,4.15,3.57,60.12,1672.0,4.03,-232.58,-13.91,43,0.0,dte_exit
2023-04-06,2023-04-21,GLD,stock,187.08,183.3,,1193.0,6.379,-24.12,-2.02,10,0.49,trailing_stop
2023-04-13,2023-04-26,EWZ,stock,24.27,23.03,,1188.0,48.9509,-60.52,-5.1,9,0.01,trailing_stop
2023-04-17,2023-05-23,MC.PA,stock,843.85,800.86,,1188.0,1.4077,-60.52,-5.09,25,0.23,trailing_stop
2023-04-18,2023-05-02,BAMI.MI,stock,2.92,2.91,,1188.0,407.4662,-3.76,-0.32,9,1.84,trailing_stop
2023-04-21,2023-05-05,CABK.MC,stock,3.05,2.89,,1185.0,388.6489,-60.4,-5.1,9,0.0,trailing_stop
2023-04-26,2023-07-04,RI.PA,option_eu,15.07,3.73,182.48,1651.0,1.1,-1242.23,-75.23,48,0.0,dte_exit
2023-05-02,2023-05-17,ULVR.L,stock,4748.06,4596.3,,1179.0,0.2483,-37.69,-3.2,10,0.0,trailing_stop
2023-05-08,2023-08-01,SLV,option_us,2.01,0.91,22.32,1642.0,8.17,-902.02,-54.93,58,0.0,dte_exit
2023-05-10,2023-07-10,BMW.DE,stock,90.11,95.42,,1168.0,12.9602,68.83,5.89,43,2.71,trailing_stop
2023-05-18,2023-10-04,8306.T,stock,878.91,1134.87,,1164.0,1.3244,339.0,29.12,96,10.01,trailing_stop
2023-05-23,2023-06-22,ABBN.SW,stock,32.1,32.7,,1158.0,36.0767,21.88,1.89,21,2.35,trailing_stop
2023-06-09,2023-06-23,CAT,stock,225.93,225.93,,1070.0,4.7341,-0.0,-0.0,9,0.94,trailing_stop
2023-06-09,2023-07-10,ITX.MC,stock,30.81,30.81,,1070.0,34.72,-0.0,-0.0,21,1.44,trailing_stop
2023-06-14,2023-06-28,INTC,stock,33.23,33.23,,1066.0,32.0917,-0.0,-0.0,9,0.92,trailing_stop
2023-06-22,2023-09-05,BITO,option_us,0.74,0.05,4.81,1496.0,20.09,-1398.29,-93.48,51,0.07,dte_exit
2023-06-26,2023-07-10,AMZN,stock,129.46,129.46,,1068.0,8.2535,-0.0,-0.0,9,0.13,trailing_stop
2023-06-28,2023-08-02,ABT,stock,102.4,103.2,,1068.0,10.4346,8.33,0.78,24,2.08,trailing_stop
2023-07-05,2023-09-05,ENEL.MI,option_eu,0.41,0.29,5.0,1322.0,32.54,-368.5,-27.87,43,0.14,dte_exit
2023-07-10,2023-08-03,SPG,stock,103.07,103.07,,957.0,9.283,-0.0,-0.0,18,1.25,trailing_stop
2023-07-11,2023-10-02,HAL,stock,34.03,37.22,,957.0,28.1204,89.91,9.4,58,2.75,trailing_stop
2023-07-11,2023-10-04,BNO,stock,26.53,30.96,,957.0,36.0696,159.78,16.7,60,5.08,trailing_stop
2023-07-12,2023-10-03,CBK.DE,option_eu,1.12,0.53,9.88,1340.0,11.93,-707.84,-52.84,59,0.07,dte_exit
2023-07-25,2023-08-10,GS,stock,334.97,317.9,,952.0,2.8411,-48.49,-5.09,12,0.0,trailing_stop
2023-08-01,2023-08-14,FXI,stock,27.94,26.51,,861.0,30.8368,-43.89,-5.1,9,0.0,trailing_stop
2023-08-02,2023-10-03,7203.T,stock,2274.53,2468.66,,862.0,0.3791,73.6,8.54,42,4.9,trailing_stop
2023-08-03,2023-08-17,6501.T,stock,1792.65,1792.65,,862.0,0.481,-0.0,-0.0,9,0.23,trailing_stop
2023-08-14,2023-10-31,DIS,option_us,8.71,1.34,82.6,1194.0,1.37,-1010.5,-84.61,55,0.0,dte_exit
2023-08-15,2023-10-04,OXY,stock,61.89,58.73,,853.0,13.7842,-43.46,-5.1,35,0.83,trailing_stop
2023-08-31,2023-09-15,PDD,stock,98.1,98.1,,853.0,8.6961,-0.0,-0.0,10,0.62,trailing_stop
2023-09-05,2023-09-21,RIO.AX,stock,102.29,102.29,,676.0,6.6124,-0.0,-0.0,12,0.66,trailing_stop
2023-09-05,2023-09-26,TIT.MI,stock,0.31,0.31,,676.0,2205.342,-0.0,-0.0,15,1.49,trailing_stop
2023-09-18,2023-12-05,DUK,option_us,7.0,3.87,82.24,947.0,1.35,-424.21,-44.8,55,0.0,dte_exit
2023-11-07,2023-11-20,SBUX,stock,97.88,97.88,,566.0,5.7871,-0.0,-0.0,9,0.74,trailing_stop
2023-11-07,2023-11-21,BT-A.L,stock,123.83,117.52,,566.0,4.5744,-28.86,-5.1,10,0.0,trailing_stop
2023-11-07,2023-11-28,6861.T,stock,61087.12,61087.06,,566.0,0.0093,-0.0,-0.0,14,0.52,trailing_stop
2023-11-07,2023-12-04,SOYB,stock,28.43,27.75,,566.0,19.9252,-13.59,-2.4,18,0.8,trailing_stop
2023-11-07,2024-01-10,4063.T,stock,4606.41,5168.45,,566.0,0.123,69.11,12.2,41,4.96,trailing_stop
2023-11-07,2024-01-17,AMT,stock,174.02,191.2,,566.0,3.255,55.91,9.87,47,2.87,trailing_stop
2023-11-07,2024-01-18,D,stock,40.41,40.41,,566.0,14.0189,-0.0,-0.0,48,1.84,trailing_stop
2023-11-07,2024-01-30,HYG,option_us,4.33,7.26,61.33,793.0,1.83,536.35,67.63,56,0.78,dte_exit
2023-11-07,2024-01-30,ISP.MI,option_eu,0.17,0.48,1.97,793.0,45.63,1389.94,175.27,57,1.75,dte_exit
2023-11-20,2024-01-18,O,stock,46.41,49.47,,566.0,12.2064,37.36,6.6,39,3.1,trailing_stop
2023-11-22,2023-12-07,TXN,stock,144.7,144.7,,564.0,3.8947,-0.0,-0.0,10,0.45,trailing_stop
2023-11-28,2023-12-11,BIDU,stock,123.14,116.87,,564.0,4.5764,-28.71,-5.09,9,0.0,trailing_stop
2023-12-04,2024-01-09,SAND.ST,stock,198.62,198.62,,562.0,2.8306,-0.0,-0.0,23,1.56,trailing_stop
2023-12-05,2024-01-17,AVB,stock,163.8,164.25,,520.0,3.1731,1.41,0.27,28,2.01,trailing_stop
2023-12-07,2024-01-16,TLT,stock,86.71,87.17,,520.0,5.9941,2.72,0.52,25,2.23,trailing_stop
2023-12-11,2024-03-05,KBC.BR,option_eu,4.61,11.59,48.05,724.0,1.57,1095.16,151.34,58,1.51,dte_exit
2024-01-09,2024-01-22,CBK.DE,stock,11.3,10.72,,517.0,45.7632,-26.34,-5.09,9,0.0,trailing_stop
2024-01-10,2024-04-02,NVDA,option_us,6.07,38.2,50.9,733.0,1.21,3880.01,529.09,56,6.2,dte_exit
2024-01-16,2024-02-07,6861.T,stock,66197.48,62824.72,,524.0,0.0079,-26.7,-5.1,16,0.34,trailing_stop
2024-01-17,2024-01-30,ELISA.HE,stock,39.23,38.22,,530.0,13.5062,-13.56,-2.56,9,1.13,trailing_stop
2024-01-17,2024-01-30,KPN.AS,stock,2.88,2.85,,530.0,184.1711,-4.39,-0.83,9,0.96,trailing_stop
2024-01-19,2024-02-01,AMD,stock,165.97,165.97,,534.0,3.2148,-0.0,-0.0,9,1.12,trailing_stop
2024-01-22,2024-04-15,SMH,stock,187.58,217.15,,531.0,2.8304,83.7,15.77,58,5.38,trailing_stop
2024-01-23,2024-02-05,AVGO,stock,119.52,119.52,,531.0,4.4422,-0.0,-0.0,9,0.54,trailing_stop
2024-01-30,2024-03-22,MC.PA,stock,746.48,791.32,,722.0,0.9669,43.35,6.01,38,2.29,trailing_stop
2024-01-30,2024-04-10,AXP,stock,196.41,213.38,,722.0,3.6747,62.36,8.64,49,3.46,trailing_stop
2024-01-30,2024-04-22,USO,stock,72.07,78.07,,722.0,10.0144,60.03,8.32,57,2.99,trailing_stop
2024-01-30,2024-04-02,VLO,option_us,11.98,44.85,122.32,1010.0,0.84,2773.43,274.47,43,2.74,dte_exit
2024-02-01,2024-04-15,PSX,stock,134.66,149.28,,722.0,5.3599,78.34,10.85,50,4.67,trailing_stop
2024-02-05,2024-04-10,ETN,stock,262.86,301.26,,722.0,2.7458,105.44,14.61,45,5.69,trailing_stop
2024-02-07,2024-02-27,ULVR.L,stock,4221.53,4221.53,,719.0,0.1703,-0.0,-0.0,14,0.96,trailing_stop
2024-02-27,2024-05-07,STAN.L,option_eu,62.52,142.55,604.69,1007.0,0.16,1288.83,128.02,47,1.37,dte_exit
2024-03-05,2024-04-30,GLD,stock,197.64,212.22,,829.0,4.1925,61.13,7.38,39,6.93,trailing_stop
2024-03-22,2024-04-11,MS,stock,88.24,84.14,,833.0,9.4397,-38.72,-4.65,13,0.12,trailing_stop
2024-04-02,2024-04-15,EWU,stock,31.34,30.99,,1498.0,47.8083,-16.83,-1.12,9,0.88,trailing_stop
2024-04-02,2024-08-06,IBE.MC,stock,10.51,11.11,,1498.0,142.5798,85.22,5.69,89,3.34,trailing_stop
2024-04-10,2024-04-23,SLV,stock,25.36,24.79,,1515.0,59.7531,-33.81,-2.23,9,0.92,trailing_stop
2024-04-10,2024-04-23,PPLT,stock,88.93,87.02,,1515.0,17.0368,-32.51,-2.15,9,0.39,trailing_stop
2024-04-11,2024-04-24,RIO.AX,stock,115.03,115.03,,1511.0,13.1372,-0.0,-0.0,9,1.28,trailing_stop
2024-04-15,2024-04-26,BP,stock,35.33,35.33,,1526.0,43.1787,-0.0,-0.0,9,0.04,trailing_stop
2024-05-07,2024-05-30,CORN,stock,20.79,20.09,,1660.0,79.8467,-55.96,-3.37,16,0.2,trailing_stop
2024-05-07,2024-06-03,SOYB,stock,26.01,24.98,,1660.0,63.8343,-65.2,-3.93,18,0.0,trailing_stop
2024-05-07,2024-07-24,AAPL,stock,181.98,215.69,,1660.0,9.1224,307.57,18.53,53,6.3,trailing_stop
2024-05-07,2024-08-06,COST,option_us,59.0,99.75,714.07,2324.0,0.39,1605.32,69.07,62,1.85,dte_exit
2024-05-08,2024-05-30,WBC.AX,stock,25.36,24.1,,1660.0,65.4698,-82.22,-4.95,16,0.0,trailing_stop
2024-05-08,2024-06-13,PFE,stock,24.33,24.33,,1660.0,68.2414,-0.0,-0.0,25,1.83,trailing_stop
2024-05-09,2024-05-22,IFX.DE,stock,35.54,35.54,,1660.0,46.7159,-0.0,-0.0,9,0.68,trailing_stop
2024-05-09,2024-05-24,NAB.AX,stock,31.89,31.89,,1660.0,52.0612,-0.0,-0.0,11,0.71,trailing_stop
2024-05-09,2024-08-06,SIE.DE,option_eu,14.59,1.06,165.05,2324.0,1.59,-2155.33,-92.74,63,0.27,dte_exit
2024-05-22,2024-06-04,GLE.PA,stock,25.66,25.66,,1660.0,64.7005,-0.0,-0.0,9,0.5,trailing_stop
2024-05-28,2024-07-23,6501.T,stock,3112.65,3368.38,,1660.0,0.5333,136.39,8.22,39,4.45,trailing_stop
2024-05-30,2024-08-06,TMUS,option_us,10.78,29.36,155.81,2305.0,2.14,3971.12,172.3,46,1.72,dte_exit
2024-06-04,2024-06-17,CABK.MC,stock,4.84,4.59,,1640.0,338.699,-83.54,-5.09,9,0.0,trailing_stop
2024-06-04,2024-06-17,NKE,stock,90.74,88.93,,1640.0,18.0707,-32.77,-2.0,9,0.74,trailing_stop
2024-06-04,2024-07-23,T,stock,16.55,16.95,,1640.0,99.0595,39.65,2.42,33,2.4,trailing_stop
2024-06-14,2024-06-28,ORCL,stock,136.97,136.97,,1640.0,11.9718,-0.0,-0.0,9,0.69,trailing_stop
2024-06-18,2024-07-02,BT-A.L,stock,139.25,139.25,,1628.0,11.6918,-0.0,-0.0,10,0.78,trailing_stop
2024-06-18,2024-08-05,ADBE,stock,515.22,515.22,,1628.0,3.16,-0.0,-0.0,32,1.75,trailing_stop
2024-07-01,2024-07-15,AMZN,stock,193.68,193.68,,1628.0,8.406,-0.0,-0.0,9,0.73,trailing_stop
2024-07-02,2024-07-25,8306.T,stock,1685.68,1640.46,,1628.0,0.9658,-43.68,-2.68,16,0.75,trailing_stop
2024-07-15,2024-07-26,GLD,stock,223.61,220.59,,1628.0,7.2809,-22.03,-1.35,9,1.0,trailing_stop
2024-07-23,2024-08-05,SLB,stock,46.94,44.55,,1646.0,35.0613,-83.85,-5.09,9,0.0,trailing_stop
2024-07-23,2024-10-01,BATS.L,option_eu,203.52,297.14,2454.09,2304.0,0.11,1059.9,46.0,49,1.55,dte_exit
2024-07-25,2024-11-06,SAP,stock,208.6,226.35,,1672.0,8.0156,142.28,8.51,73,3.73,trailing_stop
2024-07-26,2024-10-23,TMO,stock,597.91,567.45,,1670.0,2.7929,-85.08,-5.1,62,0.8,trailing_stop
2024-07-30,2024-09-04,NESTE.HE,stock,17.64,18.37,,1670.0,94.669,69.48,4.16,26,2.46,trailing_stop
2024-08-05,2024-11-12,ED,stock,97.1,92.15,,1662.0,17.1116,-84.65,-5.1,70,1.3,trailing_stop
2024-08-05,2025-03-12,ABT,stock,108.32,129.18,,1662.0,15.3393,320.05,19.26,150,4.86,trailing_stop
2024-08-16,2024-09-05,LLY,stock,919.38,919.38,,2012.0,2.1886,-0.0,-0.0,13,0.39,trailing_stop
2024-08-19,2024-11-05,PDD,option_us,17.41,4.1,142.83,2817.0,1.62,-2154.31,-76.48,55,1.22,dte_exit
2024-08-20,2024-09-03,JD,stock,27.86,26.44,,2012.0,72.2301,-102.52,-5.09,9,0.0,trailing_stop
2024-08-20,2024-11-05,BABA,option_us,8.15,21.16,77.03,2817.0,3.46,4496.95,159.64,54,3.76,dte_exit
